,Year,Wind Onshore Capacity,Wind Offshore Capacity,Solar Capacity,Hydro Capacity,Nuclear Capacity,CCGT Capacity,Coal Capacity,OCGT Capacity,BECCS Capacity,Biomass Capacity,Hydrogen Capacity,Wind Onshore Derated Capacity,Wind Offshore Derated Capacity,Solar Derated Capacity,Hydro Derated Capacity,Nuclear Derated Capacity,CCGT Derated Capacity,Coal Derated Capacity,OCGT Derated Capacity,BECCS Derated Capacity,Biomass Derated Capacity,Hydrogen Derated Capacity,Wind Onshore Profit,Wind Offshore Profit,Solar Profit,Hydro Profit,Nuclear Profit,CCGT Profit,Coal Profit,OCGT Profit,BECCS Profit,Biomass Profit,Hydrogen Profit,Wind Onshore Revenue,Wind Offshore Revenue,Solar Revenue,Hydro Revenue,Nuclear Revenue,CCGT Revenue,Coal Revenue,OCGT Revenue,BECCS Revenue,Biomass Revenue,Hydrogen Revenue,Wind Onshore Cost,Wind Offshore Cost,Solar Cost,Hydro Cost,Nuclear Cost,CCGT Cost,Coal Cost,OCGT Cost,BECCS Cost,Biomass Cost,Hydrogen Cost,Wind Onshore Emissions,Wind Offshore Emissions,Solar Emissions,Hydro Emissions,Nuclear Emissions,CCGT Emissions,Coal Emissions,OCGT Emissions,BECCS Emissions,Biomass Emissions,Hydrogen Emissions,Wind Onshore Generation,Wind Offshore Generation,Solar Generation,Hydro Generation,Nuclear Generation,CCGT Generation,Coal Generation,OCGT Generation,BECCS Generation,Biomass Generation,Hydrogen Generation,Battery Capacity kW,Battery Discharge kWh,Battery Cost GBP,Battery Cap Subs GBP
0,2010,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803413.3004618878,2415.699999999522,2415.699999999522,2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7466076.451154534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5662663.150692635,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199723130.69115806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
1,2011,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5310134.239205494,2415.699999999522,2415.699999999522,2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10972797.389898153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5662663.150692635,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199723130.69115806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
2,2012,102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4915989.671992884,2415.699999999522,2415.699999999522,2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12929542.789959744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8013553.11796682,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282941101.8124741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
3,2013,132000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163318.665791118,2415.699999999522,2415.699999999522,2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15527948.652766423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10364629.986975323,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366159072.9337901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
4,2014,162000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4616811.170996505,2415.699999999522,2415.699999999522,2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17332559.45909181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12715748.28809528,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449377044.0551061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
5,2015,192000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4781998.3986862255,2415.699999999522,2415.699999999522,2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19848725.049232822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15066726.650546568,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532595015.1764221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
6,2016,222000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7023008.385471325,2415.699999999522,2415.699999999522,2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24440910.29124934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17417901.905777976,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615812986.2977381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
7,2017,252000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8338887.812695541,2415.699999999522,2415.699999999522,2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28108187.776596516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19769299.96390096,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699030957.419054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
8,2018,282000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8693897.547420835,2415.699999999522,2415.699999999522,2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30814533.3611104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22120635.813689604,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782248928.54037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
9,2019,312000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11057680.742432311,2415.699999999522,2415.699999999522,2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35529590.197576225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24471909.455143914,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865466899.661686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
